silk_id,segment_no,latitude,longitude,sample_time_utc,project,route,vessel,meanlong,region,richness_raw,number_segments,meanlat,silk_area,richness
150,83,-63.9415,140.1897,27/3/08 21:44,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
150,84,-64.025,140.1783,27/3/08 22:10,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
150,85,-64.0761,140.1709,27/3/08 22:26,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
155,1,-51.0683,140.0099,9/12/09 22:25,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,2,-51.1373,139.9394,9/12/09 22:50,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
155,3,-51.2081,139.8655,9/12/09 23:16,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,4,-51.2768,139.7929,9/12/09 23:41,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
155,5,-51.3458,139.7183,10/12/09 0:06,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
155,6,-51.4155,139.644,10/12/09 0:31,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,7,-51.4827,139.5707,10/12/09 0:55,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
155,8,-51.5523,139.4912,10/12/09 1:20,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
155,9,-51.6189,139.4126,10/12/09 1:44,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,10,-51.6859,139.3312,10/12/09 2:11,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,11,-51.7543,139.2519,10/12/09 2:36,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,12,-51.8226,139.174,10/12/09 3:01,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
155,13,-51.8887,139.0981,10/12/09 3:25,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
155,14,-51.9579,139.0175,10/12/09 3:50,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
155,15,-52.0235,138.9404,10/12/09 4:14,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
155,16,-52.0923,138.8581,10/12/09 4:39,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
155,17,-52.1596,138.7783,10/12/09 5:03,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
155,18,-52.2267,138.6994,10/12/09 5:27,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,19,-52.2964,138.623,10/12/09 5:51,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,20,-52.3658,138.5493,10/12/09 6:15,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,21,-52.4346,138.481,10/12/09 6:39,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,22,-52.5046,138.4016,10/12/09 7:04,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
155,23,-52.5712,138.3272,10/12/09 7:27,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,24,-52.6425,138.2511,10/12/09 7:51,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,25,-52.7125,138.1773,10/12/09 8:14,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
155,26,-52.7833,138.1034,10/12/09 8:37,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,27,-52.8522,138.0255,10/12/09 9:00,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
155,28,-52.9185,137.9429,10/12/09 9:23,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,29,-52.9839,137.8598,10/12/09 9:46,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
155,30,-53.0509,137.7738,10/12/09 10:10,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
155,31,-53.1189,137.6904,10/12/09 10:34,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,32,-53.1836,137.611,10/12/09 10:57,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
155,33,-53.2514,137.5292,10/12/09 11:21,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,34,-53.3204,137.448,10/12/09 11:45,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,35,-53.3892,137.3666,10/12/09 12:09,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,36,-53.4555,137.2884,10/12/09 12:32,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,37,-53.5249,137.2065,10/12/09 12:56,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,38,-53.5913,137.1259,10/12/09 13:19,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,39,-53.6613,137.0409,10/12/09 13:43,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,40,1617,-52.71852993197279,8,5
155,40,-53.7283,136.9603,10/12/09 14:06,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
155,41,-53.7969,136.8774,10/12/09 14:29,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
155,42,-53.8644,136.7951,10/12/09 14:52,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,48,1617,-52.71852993197279,8,6
155,43,-53.9324,136.7124,10/12/09 15:15,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,40,1617,-52.71852993197279,8,5
155,44,-54.0115,136.6927,10/12/09 15:41,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
156,1,-54.066,136.569,10/12/09 17:18,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
156,2,-54.1345,136.488,10/12/09 17:41,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
156,3,-54.1994,136.3992,10/12/09 18:04,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,4,-54.2657,136.3142,10/12/09 18:27,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,5,-54.3334,136.2319,10/12/09 18:50,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
156,6,-54.4017,136.1504,10/12/09 19:13,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,7,-54.4706,136.0705,10/12/09 19:36,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,8,-54.5398,135.9902,10/12/09 19:59,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,9,-54.609,135.9089,10/12/09 20:22,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,10,-54.6755,135.8231,10/12/09 20:45,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,11,-54.7417,135.7358,10/12/09 21:08,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,12,-54.808,135.6474,10/12/09 21:31,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,13,-54.8747,135.5584,10/12/09 21:54,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,14,-54.9414,135.4691,10/12/09 22:17,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,15,-55.0059,135.3839,10/12/09 22:39,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,16,-55.0736,135.2951,10/12/09 23:02,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,17,-55.1387,135.2104,10/12/09 23:24,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,18,-55.2073,135.1202,10/12/09 23:47,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,19,-55.2726,135.035,11/12/09 0:09,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,20,-55.341,134.9498,11/12/09 0:32,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,21,-55.4086,134.8649,11/12/09 0:55,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,22,-55.4753,134.7793,11/12/09 1:18,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,23,-55.5435,134.6893,11/12/09 1:42,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,24,-55.6088,134.5974,11/12/09 2:06,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,25,-55.6715,134.5044,11/12/09 2:30,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,26,-55.7415,134.4169,11/12/09 2:55,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,27,-55.8096,134.3346,11/12/09 3:19,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,28,-55.8792,134.2513,11/12/09 3:43,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,29,-55.9495,134.1682,11/12/09 4:07,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
156,30,-55.989,134.092,11/12/09 4:24,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,1,-56.0521,133.9369,11/12/09 5:43,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,2,-56.0919,133.8098,11/12/09 6:06,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,3,-56.1343,133.6756,11/12/09 6:31,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,4,-56.1755,133.5484,11/12/09 6:55,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
157,5,-56.217,133.4209,11/12/09 7:19,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
157,6,-56.2577,133.2855,11/12/09 7:44,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
157,7,-56.2961,133.1526,11/12/09 8:08,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,8,-56.3333,133.0219,11/12/09 8:31,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
157,9,-56.3716,132.884,11/12/09 8:55,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,10,-56.4075,132.7509,11/12/09 9:18,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
157,11,-56.4457,132.6192,11/12/09 9:43,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
157,12,-56.4877,132.484,11/12/09 10:07,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
157,13,-56.5287,132.355,11/12/09 10:30,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,14,-56.571,132.2208,11/12/09 10:54,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,15,-56.61,132.0937,11/12/09 11:17,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
157,16,-56.651,131.9563,11/12/09 11:42,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
157,17,-56.6901,131.8263,11/12/09 12:06,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
157,18,-56.7314,131.6918,11/12/09 12:31,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
157,19,-56.7717,131.5581,11/12/09 12:56,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
157,20,-56.8088,131.4236,11/12/09 13:21,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
157,21,-56.8451,131.2878,11/12/09 13:46,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
157,22,-56.8819,131.1461,11/12/09 14:12,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,23,-56.9163,131.0086,11/12/09 14:41,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,24,-56.9519,130.8692,11/12/09 15:13,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
157,25,-56.9896,130.7339,11/12/09 15:45,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,26,-57.0276,130.5989,11/12/09 16:18,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,40,1617,-52.71852993197279,8,5
157,27,-57.0658,130.46,11/12/09 16:51,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,28,-57.1029,130.3256,11/12/09 17:17,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,40,1617,-52.71852993197279,8,5
157,29,-57.143,130.1935,11/12/09 17:43,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
157,30,-57.1889,130.0628,11/12/09 18:10,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
157,31,-57.2357,129.9365,11/12/09 18:37,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
157,32,-57.2812,129.8058,11/12/09 19:04,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,33,-57.3274,129.6763,11/12/09 19:31,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,34,-57.372,129.5502,11/12/09 19:57,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
157,35,-57.4145,129.4143,11/12/09 20:24,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
157,36,-57.4497,129.2769,11/12/09 20:50,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
157,37,-57.4894,129.136,11/12/09 21:17,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
157,38,-57.5272,128.9985,11/12/09 21:43,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
157,39,-57.5442,128.8483,11/12/09 22:09,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
157,40,-57.563,128.6969,11/12/09 22:36,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,41,-57.6056,128.562,11/12/09 23:02,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,42,-57.6503,128.4347,11/12/09 23:27,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,43,-57.6963,128.3008,11/12/09 23:53,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,44,-57.7401,128.171,12/12/09 0:18,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,45,-57.7848,128.0359,12/12/09 0:44,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,46,-57.8254,127.9041,12/12/09 1:09,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
157,47,-57.8665,127.7649,12/12/09 1:35,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
157,48,-57.8969,127.6238,12/12/09 2:00,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,49,-57.9364,127.4804,12/12/09 2:26,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,50,-57.9785,127.3481,12/12/09 2:51,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,51,-58.0211,127.2153,12/12/09 3:16,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,52,-58.0655,127.0768,12/12/09 3:42,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
157,53,-58.1085,126.9425,12/12/09 4:07,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,54,-58.1512,126.8064,12/12/09 4:33,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
157,55,-58.1934,126.6745,12/12/09 4:59,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
157,56,-58.2184,126.5984,12/12/09 5:14,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,1,-58.2723,126.3693,12/12/09 6:34,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,2,-58.3138,126.2332,12/12/09 6:59,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,3,-58.3565,126.0934,12/12/09 7:25,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,4,-58.3967,125.9594,12/12/09 7:50,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,5,-58.4388,125.8158,12/12/09 8:17,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,6,-58.4785,125.6824,12/12/09 8:42,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,7,-58.5206,125.5414,12/12/09 9:08,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,8,-58.5615,125.404,12/12/09 9:33,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,9,-58.6049,125.2626,12/12/09 9:59,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,10,-58.6476,125.1266,12/12/09 10:24,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,11,-58.6902,124.9938,12/12/09 10:48,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,12,-58.7353,124.8567,12/12/09 11:13,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,13,-58.7694,124.7103,12/12/09 11:38,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,14,-58.8113,124.5672,12/12/09 12:03,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,15,-58.8593,124.4408,12/12/09 12:26,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,16,-58.9049,124.3067,12/12/09 12:50,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,17,-58.9496,124.1713,12/12/09 13:14,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
158,18,-58.9958,124.0318,12/12/09 13:39,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,19,-59.0375,123.8934,12/12/09 14:04,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,20,-59.0797,123.7549,12/12/09 14:32,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
158,21,-59.124,123.614,12/12/09 15:01,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
158,22,-59.1667,123.4776,12/12/09 15:29,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
158,23,-59.2084,123.3372,12/12/09 15:59,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
158,24,-59.251,123.1985,12/12/09 16:29,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
158,25,-59.2949,123.0543,12/12/09 17:00,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
158,26,-59.3354,122.917,12/12/09 17:29,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
158,27,-59.3757,122.7733,12/12/09 17:59,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
158,28,-59.4153,122.6265,12/12/09 18:29,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
158,29,-59.4541,122.4794,12/12/09 18:59,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
158,30,-59.4927,122.3345,12/12/09 19:28,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
158,31,-59.5317,122.1948,12/12/09 19:55,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
158,32,-59.5757,122.0523,12/12/09 20:22,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,32,1617,-52.71852993197279,8,4
158,33,-59.6196,121.9134,12/12/09 20:48,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
158,34,-59.6631,121.7706,12/12/09 21:14,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
158,35,-59.7058,121.6301,12/12/09 21:39,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,16,1617,-52.71852993197279,8,2
158,36,-59.7492,121.4888,12/12/09 22:04,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
158,37,-59.7917,121.3437,12/12/09 22:29,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
158,38,-59.8328,121.2033,12/12/09 22:53,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
158,39,-59.8739,121.059,12/12/09 23:18,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,24,1617,-52.71852993197279,8,3
158,40,-59.9151,120.9143,12/12/09 23:43,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,8,1617,-52.71852993197279,8,1
158,41,-59.957,120.768,13/12/09 0:08,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,42,-59.998,120.6225,13/12/09 0:33,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,43,-60.0401,120.4781,13/12/09 0:58,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,44,-60.0823,120.3401,13/12/09 1:22,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,45,-60.1271,120.1966,13/12/09 1:47,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
158,46,-60.1717,120.0578,13/12/09 2:11,SOCPR,HOAN,Aurora Australis,133.49368577612864,Southern Ocean,0,1617,-52.71852993197279,8,0
